index,author,url,recipeTitle,commentBody,commentType,userID,commentRecommendations,ai_guess,recipeScore,numberOfRatings,sentiment,readable_ai_guess
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"I've had (and loved) various salades de chèvre chaud around France and even Quebec. But when I try to recreate, I feel as if the chèvre here in the U.S. just isn't the same. I've tried goat brie, which is closer but still not a match. Any suggestions?",comment,9287861,1,question,5,683,neutral,Commenter asking a question
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"This is one of my favorite salads- but the first I have heard of frying breaded goat cheese.  I will try it out.  The more standard preparation is to smear the goat cheese on small pieces of toasted soft bread (not baguette).  There are other variations.  One I enjoyed in Paris had the goat cheese on toast pieces with pesto and honey.  Also, there is no rule that the salad has to be only greens.  Add what you like.",comment,91875181,1,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"Has anyone tried this other NYT version of the salad by Alice Waters?

<a href=""https://cooking.nytimes.com/recipes/1012960-baked-goat-cheese-with-garden-lettuces?smid=ck-recipe-iOS-share"" target=""_blank"">https://cooking.nytimes.com/recipes/1012960-baked-goat-cheese-with-garden-lettuces?smid=ck-recipe-iOS-share</a>",comment,64623689,1,question,5,683,neutral,Commenter asking a question
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"Variation for lazy cooks (and the one I grew up with in France): toast good bread, add one or two slices of chèvre onto the bread, a sprinkle of herbes de provence and toss under the broiler for a few minutes, serve on top of the greens.",comment,75957498,1,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"Answering that question about ""fine herbs"". The term is actually French: ""fines herbes"". Here's an explanation: <a href=""https://www.thespruceeats.com/what-are-fines-herbes-995671#:~:text=Fines"" target=""_blank"">https://www.thespruceeats.com/what-are-fines-herbes-995671#:~:text=Fines</a> herbes is defined as,be found in fines herbes.",comment,12175559,1,user_responding_to_other_user,5,683,neutral,Commenter responding to other commenter
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"I've never made a salad like this before with warm goat cheese rounds, so I followed the recipe as is and it was simple and delicious - as promised. The dressing is superb and one I expect I'll be making often. The goat cheese rounds turned out browned and yummy (I used some chopped thyme in the breading as suggested). I cooked them for 2 minutes on each side. I might cook them a little longer next time so they get a little more gooey. A winner.",comment,67500995,1,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,Beautiful story. It took me back to other trips I've taken where a chance meeting turned into a wonderful evening. This is traveling at it's finest. And this salad is on my must have list!,comment,73057667,1,maybe_not_about_the_recipe,5,683,neutral,Off-topic
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,Adding candied pecans and beets are a great edition.  This has become my husband's favorite salad.,comment,48392726,1,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"Even better, I’m guessing, with slices of fresh figs.",comment,50102775,1,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,Perfect.,comment,67928904,1,positive_user_made_as_written,5,683,positive,Liked recipe and prepared as written
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"Easy to make and so, so delicious.",comment,75898373,1,positive_user_made_as_written,5,683,positive,Liked recipe and prepared as written
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"This was yummy. I used panko bread crumbs as I prefer their texture. As a runner, this wasn't quite enough food for a full meal for me, so I added a chicken apple sausage and a hunk of warm crusty bread to round it out. I also threw some fresh figs into the mix for a sweet contrast with the tangy goat cheese.",comment,79312966,1,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,I used our air fryer to cook the cheese coins and added some rotisserie chicken breast to make it a terrific weeknight dinner.,comment,52046490,1,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"I forgot to get beets so used from jar, and added chopped Lucy rose apples, bit of honey and ume plum vinegar to dressing, in addition to fresh tarragon leaves in salad and minced in dressing. Fresh thyme in breadcrumbs of course!  Yum :)",comment,73862911,1,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,Add honey to dressing!,comment,67811320,1,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,Really simple and good.  Adding herbs to the salad really brings it all up a notch.,comment,152010707,0,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"I am always looking for a salad recipe that does not call for tomatoes.  I grew up in Iowa eating wonderful tomatoes, but here in Arizona they are tasteless.  I had some really good seasoned Italian breadcrumbs so I left out the salt and pepper.  Very good.",comment,68111359,0,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"Nothing takes me back to the joys of eating in France like le salade de chevre chaud. I usually just make little chevre toasts in the toaster oven, but this is a fabulous alternative. I usually favor white wine vinegar, and add egg and/or walnuts for my own trip down memory lane. Thanks so much!",comment,65376457,0,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,T s salad or warmed log with herbs and bread or a ll  car  twith,comment,12594931,0,maybe_not_about_the_recipe,5,683,neutral,Off-topic
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"As Bill wrote, do read the article; the link is in the intro.  For anyone who has stepped into Le Suquet in Cannes, it will resonate.

Then make the salad, and flash back.",comment,58895022,0,user_responding_to_other_user,5,683,neutral,Commenter responding to other commenter
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"This recipe was embedded in a breathtaking New York Times Magazine essay by Ligaya Mishan (8/30/23). Prep this recipe, pair it with a Chardonnay, and create your own moment of Proust!",comment,26805363,0,maybe_not_about_the_recipe,5,683,neutral,Off-topic
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"Brings back my last visit to Paris, several years ago, when I practically lived on this wonderful salad during the day; saving our money & main appetite for more comprehensive dinners.",comment,56965465,0,maybe_not_about_the_recipe,5,683,neutral,Off-topic
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,I understand exactly how the author felt when she tried this salad. I had the same experience 25 years ago in a restaurant in Place des Vosges in Paris. The simplicity of the ingredients were the revelation. Thank you for sharing!,comment,62812383,0,maybe_not_about_the_recipe,5,683,neutral,Off-topic
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,The salad is an appitizer. The coverimg story is a delicious meal.,comment,73975106,0,maybe_not_about_the_recipe,5,683,neutral,Off-topic
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,I ordered this exact salad in a little restaurant on Rue Mouffetard in Paris. So simple yet delicious!  I wouldn’t change a thing. Thank you for the recipe!,comment,54988514,0,positive_user_made_as_written,5,683,positive,Liked recipe and prepared as written
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,I'm heading to the market now — eager to try the recipe and still smiling about the article it came with: A Meal in France Showed Me the Brilliance of Simplicity.,comment,17379682,0,maybe_not_about_the_recipe,5,683,neutral,Off-topic
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"This is one of my favorite salads—I taught myself how to make it after first having it in NYC during college! There’s a version @ local haunt here in LA that bulks it up with wild rice—have made that version too, and even cut back on the cheese (a little) & added grilled tofu (I know, eye roll), but these are excellent ways to bulk it up if you’re skipping the bread. 

That being said, I’m going to get back to basics and make this exactly as written as fast as you can say “Oui!”",comment,73892326,0,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"Great salad. I wanted a crunchy element, so I tossed in a handful of toasted pepitas.",comment,85350101,0,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"My spouse and I ate this at JoJo almost 40 years ago, when we were young.  So simple yet so elegant and delicious.  Still remember it to this day as the epitome of NYC fine dining at the time.  Still look for it on the JoJo menu!",comment,21777210,0,maybe_not_about_the_recipe,5,683,neutral,Off-topic
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,Simple and very tasty! I'd seen this salad on menus but had never had it before.,comment,132747392,0,positive_user_made_as_written,5,683,positive,Liked recipe and prepared as written
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,I accidentally got goat cheese blended wirh Kalamata olives - would this salad still be ok with this ? I’m thinking so though it might change the flavor profile,comment,40725805,0,question,5,683,neutral,Commenter asking a question
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,This is magnifique.  It will be my go-to salad henceforth and forever when I dine alone.  Not sharing this!,comment,68390211,0,positive_user_made_as_written,5,683,positive,Liked recipe and prepared as written
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"Lala - Great idea! I too lived in France and ate copious quantities of Salade de Chevre Chaud, but I can no longer tolerate eggs or wheat so I've resorted to just crumbling chevre over my salads, but your idea offers another alternative. Love it.",comment,60509918,0,user_responding_to_other_user,5,683,neutral,Commenter responding to other commenter
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"In our house and in some of my friend’s homes, no nearly empty jar of Dijon mustard gets tossed.  Never measure, eyeball good olive oil, and either sherry or balsamic vinegar, a chopped garlic clove or shallot. A good shake is all that is needed. By the way, this salad is the first salad I ever ordered when I ate out the first time when I lived in Bruxelles years ago. I do remember that salad had some herbes de Provence and honey in it.",comment,55252332,0,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"Great story.  Great recipe. Great dish. 
Of course, the American “want, want, want” is the goal and product of clever ad copy.",comment,1190458,0,maybe_not_about_the_recipe,5,683,neutral,Off-topic
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,It made a hearty meal for 2 with left over goat cheese.  It would make a good starter for 4.  I used caesar salad dressing and that was quite good.  Next time I'll try the recipe.,comment,72193985,0,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"This is great, and super easy to make. We went with the half the bread crumbs and yolk only, then freezer for 5 min (not fridge). Now its going in our weekday go-to salads.",comment,3697148,0,positive_user_describing_changes,5,683,positive,Liked recipe but made changes
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,Perfect!!  How wonderfully inspirational the article and the recipe are!  Swan's Way of the NYtimes Cooking!  I know it transported me!  I served with a cup of homemade chicken broth and  a small fillet of Bronzino and of course some crusty bread!,comment,77582860,0,positive_user_made_as_written,5,683,positive,Liked recipe and prepared as written
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"Made this dish exactly as written and it was so simple, yet refined. A perfect light dinner. I will definitely be making this again and again.",comment,48042151,0,positive_user_made_as_written,5,683,positive,Liked recipe and prepared as written
22,Ligaya Mishan,https://cooking.nytimes.com/recipes/1024570-green-salad-with-warm-goat-cheese-salade-de-chevre-chaud,Green Salad With Warm Goat Cheese (Salade de Chèvre Chaud) Recipe,"Thank you all for talking about the story with such affection. I just found the recipe in a cooking newsletter, not through the story, but your comments made me want to read it. You were right - there is something so generous in it - not only the Swiss friends, but also her painterly like descriptions of them. Sweet, sweet, sweet. I will enjoy the salad all the more because of the story.",comment,56024634,0,user_responding_to_other_user,5,683,neutral,Commenter responding to other commenter
