index,author,url,recipeTitle,commentBody,commentType,userID,commentRecommendations,ai_guess,recipeScore,numberOfRatings,sentiment,readable_ai_guess
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"Very similar to the Florentine Dip, which inspired me to try this dip with a greek yogurt (1 cup) and sour cream (1/2 cup) base. It was delicious! Definitely more my style than a mayonnaise dip. 

Did not use food processor (didn't feel like washing it) - just hand mixed and it was fine. I was afraid the 2 tablespoons of red wine vinegar would loosen up the dip too much but it was fine and tasted better with the 2nd tablespoon.",comment,5476309,9,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"I use the Vegan Anchovy Substitute from America's Test Kitchen Plant Based Cookbook.  

Use 1 tsp. to replace either 1 anchovy fillet or 1/2 tsp. anchovy paste.

Blend:
1/4 cup white miso
1 tsp. nori powder

If you can't find nori powder you can grind 1 sheet of crumbled toasted nori in a spice grinder to fine powder. Do not use snack-size sheets.
I put a small piece of Saran wrap over the top of my electric spice grinder before grinding to keep nori from flying out of the grinding container.",comment,77647069,8,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"Made with 0% greek yogurt (what we had) and added olive oil to compensate. In addition to the parsley, added in the languishing extra herbs - handful or so of cilantro and dill. Very tasty if not quite what's described here. Definitely improves the longer it's chilled - better after 24hrs (plus a squeezed lemon wedge to perk it up).",comment,61734752,7,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"When I'm making this for just me I use overripe avocado, lowfat yogurt, and just a dollop of Duke's mayo instead of all mayo. Equally delicious imo and much lower guilt. I also like to add a serrano or 2 to feed my spice addiction. Extra green! I thin it a bit to use as salad dressing sometimes, because why not? 

Just FYI, I disagree that you can't taste the anchovy when made exactly as instructed. Not a problem for me at all, but for anchovy haters I wouldn't use more than half the tin.",comment,82536431,7,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,2/3 guests i had literally spat out and one threw up at the intense anchovy taste. Whoever said you can't taste it has to be lying. It might be the worst recipe I made in teh NYT.,comment,189864493,7,thinks_recipe_is_flawed_due_to_flavor,4,"1,404",negative,Didn't like recipe due to flavor
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"Very good. I forgot to rinse the capers and I regretted it as it was a bit salty - and I love salty. Next time I will rinse the capers for sure.  Still, really good.  Enjoyed with a platter of veggies and crackers.",comment,79849473,6,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"I hadn’t made this in a while and forgot how crazy good it is—simply the perfect veggie dip and a delicious departure from tired old ranch. If you’ve got your tinsel in a tangle over the anchovies, make something else. The anchovies are the linchpin of the whole thing.",comment,62180150,6,positive_user_made_as_written,4,"1,404",positive,Liked recipe and prepared as written
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,We subbed Caprino (goat cheese) and sour cream for mayo. We added a shot of Colatura di Alici (an Italian version of Thai fish sauce) and a sprinkle of Tajin. This is a major hit at aperitivo hour.,comment,11772733,6,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,I added a clove of garlic and loved the result.,comment,84620255,5,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,Delicious!  Such nice layers of flavor.  Used a cup of sour cream and half a cup of mayo.,comment,135175222,5,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,This dip needs more than 1 hour in the fridge to cool down and mellow out. I made it for a party and it spent the minimum 1 hour in the fridge before serving. The flavor was fairly strong and it was not a favorite dip for most of the guests. I had only put out ~1/2 cup but even that was barely touched. I left what wasn't used in the fridge until the next day and tried again with some carrots - totally different and much more enjoyable flavor profile!,comment,129012829,5,thinks_recipe_is_flawed_due_to_cooking_time,4,"1,404",negative,Thought the cooking times were wrong
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"I have had a similar recipe to this that a dear friend gave me 35 yrs. ago. I make it with a brick of cream cheese, 1 C. Mayonnaise, Anchovy paste, a clove of garlic & green onions. Fabulous. And nobody would ever guess that there are Anchovies in it.
You could try miso for that shot of umami. I'd suggest about 2-3 TBS. I'll give it a go since my husband, although an omnivore, is not a fan of anchovies. You'd probably have to add about 2 tsp of olive oil to balance it out.",comment,40442240,4,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"Oh my goodness, this is Soooooo good.",comment,80238004,4,positive_user_made_as_written,4,"1,404",positive,Liked recipe and prepared as written
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,This is delicious and well worth the effort when you are having folks over for happy hour.,comment,55662476,4,positive_user_made_as_written,4,"1,404",positive,Liked recipe and prepared as written
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"Made as directed but subbing Greek yoghurt for half the Mayo.  Wow!  Best dip I have ever had.  Can’t wait to use as a salad dressing, too.  I think I may try next time with 2/3rds yoghurt and 1/3rd Mayo to lighten it up a bit…. Really good and so easy",comment,74890828,4,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,Not good.  Don’t make this dip.  We threw most of it out after our guests avoided it at a cocktail party.  And we followed the recipe exactly except used red onion instead of chives.,comment,86435261,4,thinks_recipe_is_flawed_due_to_flavor,4,"1,404",negative,Didn't like recipe due to flavor
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"I firmly believe that the use of higher quality anchovies is key here.  There is a huge difference in taste.  One of the best brands is ""Anchovies de L'Escala in olive oil, from Spain.  They’re hand-packed in jars, with excellent, meaty, filets,  not at all fishy tasting.   Overall, excellent recipe.",comment,53727906,3,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,I used the whole anchovy instead of the fillet. I think that was a mistake. Couldn’t find the 2 oz can at 2 different stores. It’s still good but intensely flavored. Live and learn,comment,45315719,3,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"Even though I used more than the stated amount of parsley, this dip tasted so strongly of anchovy that I had to throw it away. I have nothing against anchovies and use them in other dishes. Perhaps there is simply too much variation between anchovy brands for the results to be consistent.",comment,12747673,3,thinks_recipe_is_flawed_due_to_flavor,4,"1,404",negative,Didn't like recipe due to flavor
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,Made exactly as instructed and it turned out delicious. Would also make a great dip for chilled seafood or steamed artichoke.,comment,72467275,3,positive_user_made_as_written,4,"1,404",positive,Liked recipe and prepared as written
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"I made this with a mix of Forager Cashewgurt (yeah, a vegan yogurt...) and mayo. It turned out well - I used to eat Greek yogurt and I do know the tang of it is very unappealing in a dip for some people. This vegan stuff has no strange or unappealing aftertaste and couldn’t be detected when mixed in.",comment,72176492,2,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,The first time I made this I stuck with the recipe and although I like mayonnaise there was just too much of it to suit my taste. The second time I used 1 c mayonnaise and 1/2 c full fat goat yogurt and it’s perfect.,comment,80949267,2,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"Everyone who says you can’t taste the anchovies … I made this over the weekend, and the taste of them was overwhelming to the point that none of my guests would even touch the stuff. A waste of time and money.",comment,91090851,2,thinks_recipe_is_flawed_due_to_flavor,4,"1,404",negative,Didn't like recipe due to flavor
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,Two best ingredients...mayo and anchovies what’s not to love?,comment,55053244,2,maybe_not_about_the_recipe,4,"1,404",neutral,Off-topic
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"Made with scallions, garlic, fancy anchovies not-in-can, half siggis whole fat and half lite 365 mayo. Blanched (do this!) thin orange and purple carrots and parsnips from farmers. Brown cherry tomatoes and scallions. At first did not like it, but changed our minds as we kept eating it. Next time maybe avocado instead of siggis? And more kinds of vegs, like broccoli and sno/snap peas. It makes A LOT of dip.  We had to stop eating and there's at least 3/4 of it left.",comment,81726289,2,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,Kinda feel like the mayo overpowers this here. Anyone else?,comment,82807381,2,thinks_recipe_is_flawed_due_to_flavor,4,"1,404",negative,Didn't like recipe due to flavor
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"I like cutting the mayonnaise (I use homemade) with Greek yogurt--1/3--1.2 cup
or however much tastes good on the day I make it.",comment,6597498,2,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,I didn’t like this. It was super heavy since it’s basically all mayo. The anchovies added a nice flavor but I couldn’t eat much of it and neither could anyone I served it to at a dinner party.,comment,54482191,2,thinks_recipe_is_flawed_due_to_flavor,4,"1,404",negative,Didn't like recipe due to flavor
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"Made this as directed.  I did find it very fishy and with a heavy mayo taste. I ended up adding a ripe avocado as recommended to cut the mayo flavor. If I make it again,I will reduce mayo, keep the avocado,  and maybe half the amount of anchovy and omit its oil.",comment,72675323,2,thinks_recipe_is_flawed_due_to_flavor,4,"1,404",negative,Didn't like recipe due to flavor
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"In contrast to others, I really REALLY tasted the anchovies and it was overwhelming. I love the idea of this dip and it came together beautifully but the anchovy flavor was not to my taste. I added lemon in an attempt to make this more palatable for me but sadly, it didn’t help. I did make it with an avocado and mayo so for anyone else wondering if this is a decent sub, it is. Creamy, thick but taste was not for me.",comment,137562385,2,thinks_recipe_is_flawed_due_to_flavor,4,"1,404",negative,Didn't like recipe due to flavor
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"Very OK to make with yogurt, or combo of mayo/yogurt.

I have had great success making not just dips but sauces for fish and meat using unhomogenized yogurt, which must be stirred briefly before using and produces a more liquid-y mix which is great for sauces.",comment,5356803,1,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,why are the capers rinsed?,comment,82415715,1,question,4,"1,404",neutral,Commenter asking a question
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"I used lactose-free yogurt to sub for half the mayo, upped the parsley by a few sprigs, and made one critical mistake — I started off in my blender, not my wee food processor. Use the food processor! At least for blending the herbs and anchovy, etc. 

It’s also perfectly delicious without black pepper.",comment,20442056,1,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,Made it yesterday for an appy board. It was a hit! So delicious!,comment,22030554,1,positive_user_made_as_written,4,"1,404",positive,Liked recipe and prepared as written
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"What a delightful surprise to read Sam Sifton's article about Bert Greene's  ""The Store Cookbook"" today. The added bonus is all the ingredients are in my frig already!  The book  has its honored place among many in my cookbook library, well worn from years of use at home and in a catering business from long ago.    I have torn out the article from today's magazine to tuck away inside the cookbook's front cover for posterity.    Some days, looking back is really fun.",comment,17594279,1,maybe_not_about_the_recipe,4,"1,404",neutral,Off-topic
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"Made mine with half Greek yoghurt and more basil than chives since that is what I had. All the anchovy-haters loved it. Am going to try it with deviled eggs, great suggestion!",comment,48822016,1,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,easy substitution for anchovies is Worcestershire sauce,comment,78646523,1,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,The first time I made this dip I had less than the called-for 2 oz. can of anchovies on hand so I used about half that amount and the dip was a hit. I made it again yesterday with the full amount and found it too salty and the anchovy flavor a bit overpowering- and I love anchovies. Next time I’ll go back to using only 4 anchovies.,comment,31460257,1,thinks_recipe_is_flawed_due_to_flavor,4,"1,404",negative,Didn't like recipe due to flavor
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"A trip down culinary memory lane—obviously, those small glass jars of Spanish and/or Italian anchovies weren’t available in the 1970s (much easier to deal with than the flat cans).
Also, the idea of rinsing the capers (I always do) is to remove any excess brininess (or salt, if using salt-packed ones).",comment,45371208,1,maybe_not_about_the_recipe,4,"1,404",neutral,Off-topic
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"I used 1/2 Greek yogurt and 1/2 mayo (because I didn’t have enough mayo on hand). I also increased the vinegar by a tablespoon and also an extra 1/4 cup of parsley.  My main note, however, is that this is delicious straight out of the blender but it tastes even better after sitting in the fridge for a few hours.",comment,61931774,1,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,Wonderful dip. I made just as directed using chives rather than shallots. Everything fit in my 3-cup Mini-Prep food processor; so clean up was a snap.  Planning to make another batch soon!,comment,63647243,1,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,Don’t fear the anchovies. You won’t know that they are even there except for that amazing punch of some salty deliciousness. Jump all in on this one! You will be glad you did!,comment,63895720,1,positive_user_made_as_written,4,"1,404",positive,Liked recipe and prepared as written
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"I made this dip and even though I don’t love anchovies and really don’t like capers, it was phenomenal!  I was too conservative with the parsley, which was a mistake (added some later).  It is a magical recipe that proves that the sum is great than all its parts.

Question:  Can anyone tell me how long I can keep this in the refrigerator???",comment,40403297,1,question,4,"1,404",neutral,Commenter asking a question
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,I made this and used it as a sauce for crab cakes. Yum!,comment,62134898,1,maybe_not_about_the_recipe,4,"1,404",neutral,Off-topic
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"it's delightful! Going to thin the leftovers and use on a kale salad tonight. No one could identify the anchovies, just a bright and intriguing flavor.",comment,30844948,1,positive_user_made_as_written,4,"1,404",positive,Liked recipe and prepared as written
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"Helpful hint:  made exactly as written, but put 1/2 cup of mayo into the blender/processor before grinding.  Made it easier to ""nearly liquify"".  Mine did not look as ""green"" as the photo.",comment,63021711,1,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,"Made almost as written, using shallots and subbing 1/2 c whole milk yogurt for an equal part mayo. Good.",comment,38011456,1,positive_user_describing_changes,4,"1,404",positive,Liked recipe but made changes
20,Sam Sifton,https://cooking.nytimes.com/recipes/1020427-the-stores-green-dip,The Store’s Green Dip Recipe,Yummm. Do not leave the anchovies out. Umami bomb. Would love to find a way to make this slightly less mayo heavy (purely a taste preference) but loved it overall.,comment,68203098,1,thinks_recipe_is_flawed_due_to_flavor,4,"1,404",negative,Didn't like recipe due to flavor
