index,author,url,recipeTitle,commentBody,commentType,userID,commentRecommendations,ai_guess,recipeScore,numberOfRatings,sentiment,readable_ai_guess
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"I don’t have a metal muffin tin, just a stoneware muffin pan. Is the metal essential for performance?",comment,43298665,1,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"I will be making this soon! Using Bobs red mill gluten free 1-1 flour and his chickpea flour. Chickpea flour adds a custard like texture, therefore those who asked,  I believe it’s essential to this recipe. It’s relatively inexpensive too. If you have dried chickpeas and a strong blender you can grind your own flour. Does anyone have thoughts if I can use extra virgin olive oil, ? I don’t have a neutral vegetable oil. Thanks Much!",comment,86409622,1,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"These were incredible! My family makes yorkshire pudding every year for christmas dinner and I was never able to enjoy it because I can't have dairy. This year I could eat three! Even my dad was impressed. Ended up not leaving them in the oven the whole time because they were already dry and matte on top. I'd love to know if I can substitute drippings from our roast for the vegetable oil, to make it dairy free but get some of the beef flavor back.",comment,85385048,1,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,I thought these were delicious… but seeing as I’ve never had Yorkshire pudding before I didn’t exactly know how it was supposed to come out/taste. I think it’s supposed to be mushy inside? To my taste they seemed a little undercooked but I think it’s supposed to be a tad mushy?,comment,81879203,1,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"I actually left my batter in the refrigerator for a few hours before I made them and they came out perfectly. I did not need to cook them the extra 10 minutes as they were already brown on top.
Super easy and delicious thank you for sharing this recipe!",comment,8423565,1,positive_user_describing_changes,4,273,positive,Liked recipe but made changes
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,How much baking powder?,comment,78294727,0,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"Wondering if the muffin pan must be tin, and also, so we use muffin pan liners?",comment,70664976,0,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,I have a silicone muffin pan. I think that will be perfect.,comment,65806446,0,maybe_not_about_the_recipe,4,273,neutral,Off-topic
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"I also do not like chickpeas. Does anyone sell the liquid by itself? If not, entrepreneurs -- nows your chance!!!",comment,40872553,0,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"Can I make this using only all-purpose flour, or is the chickpea/garam powder essential?",comment,62887985,0,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,Has anyone tried this without using chickpea flour? I don't have any and would like to make this. Thanks,comment,25605502,0,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"If we wanted these for Christmas dinner, what would you serve with it that’s vegan? Thanks!",comment,64591220,0,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,Yes - would Love to know if regular all purpose flour can be subbed for chickpea flour.,comment,68750657,0,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,How much baking powder? Not in the ingredient list.,comment,9957252,0,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"The article mentions the importance of baking powder to the finished popover.
I don’t see it in this recipe. Should I add some?",comment,63666656,0,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"You may purchase aquafaba in powder form. Do a search and you’ll find. I have used the powder form that converts to liquid. It works well. However, I prefer the canned liquid from chickpeas.",comment,85410625,0,user_responding_to_other_user,4,273,neutral,Commenter responding to other commenter
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"Thanks, folks, for the baking powder amount. It is not in my recipe, either. Weird.",comment,61604080,0,user_responding_to_other_user,4,273,neutral,Commenter responding to other commenter
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"A little underdone after following the recipe exactly. Popped them back into the hot but turned off oven for 5 more minutes. Outside brown and crispy, inside moist. Is this right?",comment,61604080,0,thinks_recipe_is_flawed_due_to_cooking_time,4,273,negative,Thought the cooking times were wrong
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,How about the left over chickpeas?,comment,132693436,0,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"The preparation calls for baking powder, but none is listed as an ingredient. How much is needed?",comment,72293390,0,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,I don't have any chicpea flour.  Has anyone tried using all regular flour?,comment,60977455,0,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"Has anyone had success using aquafaba  when preparing it at elevation above 5,300 feet? 

I make my chickpeas using the pressure cooker. 1 cup dry chickpeas, 3 cups water, then allow the beans to remain refrigerated in the liquid for 48 hours. I cannot whip the liquid beyond a sad, foamy state. I may just try the canned stuff for this recipe and see how it turns out.",comment,143210142,0,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,Mine didn’t say baking powder either. Or salt. I’ve longed for a popover substitute.,comment,89209002,0,user_responding_to_other_user,4,273,neutral,Commenter responding to other commenter
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,Has anyone used a deep cup popover pan for this?,comment,89209002,0,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"Anyone know if it would be okay to leave the batter in fridge much longer than 30 min, say to make the batter overnight and cook the next morning?",comment,58739999,0,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"Our first attempt had disappointing results. They lacked the airiness of normal popovers and tasted like chickpea flour. The full ingredient list is not being displayed for me as well, but showed up when I clicked the grocery list button. I doubt we will try these again.",comment,57932995,0,thinks_recipe_is_flawed_due_to_flavor,4,273,negative,Didn't like recipe due to flavor
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,the recipe says add baking powder but then doesn’t say how much to use ! any tips ?,comment,135116297,0,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"This was a nice treat for us on New Year's Day, and I look forward to having another one later with vegetarian chili. I omitted the last step of cooking for 10 minutes on 400, as they were already a deep golden brown and crisp on the outside after cooking for 30 minutes at 425.",comment,93101226,0,positive_user_describing_changes,4,273,positive,Liked recipe but made changes
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"These are amazing! I whipped the aquafaba/water/vinegar mix with an immersion blender, and it became almost as frothy as egg whites. I followed the recipe exactly. As promised, the tops were crispy and the centers were custardy. I melted vegan ""buttery"" spread into the wells of the cooked puddings, and it was delicious.",comment,73700276,0,positive_user_describing_changes,4,273,positive,Liked recipe but made changes
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"Is chickpea flour used just to make this gf? Anyone tried with plain wheat flour, or is it integral to the recipe working?",comment,169500967,0,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"Yorkshire puddings are super nostalgic for me because my grandma used to make them whenever I visited but I haven’t seen a good vegan recipe!

This worked great! I used a mixture of vegan butter (for flavor) and canola oil (for temperature) when coating the pans. Just be careful with the salt levels if using canned chickpeas.

Will have to think about what to serve these with (maybe a rich red wine-based chickpea stew?) but in the meantime they were delicious plain with a pat of vegan butter!",comment,68718282,0,positive_user_describing_changes,4,273,positive,Liked recipe but made changes
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"I made this and it didn't rise then fall. Also it had a distinct garbanzo bean/sour flavor to it. So disappointing. Could be user error, again.",comment,122462350,0,thinks_recipe_is_flawed_due_to_flavor,4,273,negative,Didn't like recipe due to flavor
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,Can the batter be chilled overnight?,comment,47569631,0,question,4,273,neutral,Commenter asking a question
21,Julia Moskin,https://cooking.nytimes.com/recipes/1022817-vegan-yorkshire-puddings,Vegan Yorkshire Puddings Recipe,"The dry to wet ratio must have been off for me, because these never fully cooked and the inside remained raw.",comment,210078676,0,thinks_recipe_is_flawed_due_to_technique_or_equipment,4,273,negative,Didn't like recipe due to technique or equipment
