index,author,url,recipeTitle,commentBody,commentType,userID,commentRecommendations,ai_guess,recipeScore,numberOfRatings,sentiment,readable_ai_guess
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,These were super disappointing. Was hoping for something a bit more flavourful with so many expensive ingredients.,comment,79680971,34,thinks_recipe_is_flawed_due_to_flavor,4,"2,444",negative,Didn't like recipe due to flavor
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,It’s just amazing how tasteless these were!  The flavor of each ingredient canceled each other out. I won’t bother trying it again.,comment,74286114,28,thinks_recipe_is_flawed_due_to_flavor,4,"2,444",negative,Didn't like recipe due to flavor
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"After reading all of the other comments, I took a chance and made some adjustments. I substituted 4 tbsp of Greek yogurt for 4 of the tbsp of olive oil and used a neutral oil for the other 2 tbsp instead of olive. I cut the honey and salt in half and mixed the walnuts into the batter. Overall it turned out well.",comment,154655013,27,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"Thank you to those suggesting to cut back the salt. I only added 1/2 tsp and it seemed perfect. 

Besides that I reduced the olive oil to 1/4 cup (my bananas were large rather than medium) and added raisins and chocolate chips and chopped walnuts (rather than on top) to the batter. I used peanut butter for the nut butter. And it’s true that they don’t taste overwhelmingly like bananas or peanut butter, but maybe that’s not a bad thing! The flavors just blend together for something unexpected and more subtle.

My whole family really liked these. I took them out of the oven 3 hours ago and they are almost gone. I thought they were in fact “fudgey” and sweet and healthier than a lot of other bar or cake recipes. I will definitely make them again.",comment,136182468,26,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"Omg I made this based on the four star rating before I read the reviews. Wish I had bothered to read the reviews. I am usually forgiving of “okay” recipes and eat them anyways but this is bad. Something is very wrong with this recipe. I threw the whole pan out and am annoyed that I wasted all those ingredients. Oh, I did sub maple syrup for part of the honey because I ran out of honey…so if the honey was key to making this work…well, I don’t know.",comment,81928349,23,thinks_recipe_is_flawed_due_to_flavor,4,"2,444",negative,Didn't like recipe due to flavor
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,I should have read the reviews - these are so bad. They’re salty and tasteless. My husband asked if I accidentally plastic into them. I refuse to waste food so I will eat them… resentfully.,comment,79385405,23,thinks_recipe_is_flawed_due_to_flavor,4,"2,444",negative,Didn't like recipe due to flavor
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"This is the second time Ive made these bars, I encourage all of you who may have read the negative reviews to give them a go.  We love these, perfect for a ski day snack or with a cup of coffee.  Used 1/4 cup honey, dash of maple syrup, one egg, coconut oil instead of olive,  1.5 tsp Morton salt, 1T cinnamon, 1/4 tsp nutmeg, and a good shake of shredded coconut.  Double the oats to soak up the extra batter, and added a good amount of ground flax seed as well.  Sprinkled pecans on top, no salt.",comment,62380416,22,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"These are just awful. They aren’t sweet at all. The banana flavor is lost, the peanut butter doesn’t come through, the salt is way too heavy. The recipe says they should be fudgey, but instead they are a fall apart crumbling mess. Don’t bother trying this recipe.",comment,78783159,18,thinks_recipe_is_flawed_due_to_flavor,4,"2,444",negative,Didn't like recipe due to flavor
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"Other commenters call these “bland” but I would call them perfect for kids.  We made a few modifications based on preference and availability of ingredients :

- used 3 T of honey instead of 6
- 1 tsp Morton salt
- 1 1/2 cup oats (we used quick oats)
- 2 1/2 tsp cinnamon
- Added 2/3 cup flour (try whole wheat next time)
- Added chocolate chips (a must!)
- Skipped the nuts and extra salt topping

Perfect kid breakfast bars",comment,76762422,17,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"I made these bars according to the recipe; the bars turned out well, but need the maximum baking time or a little more.  I also made these bars with an egg substitute for a vegan family member and the results were the same!  My celiac husband, who is not a big fan of baked goods really enjoys these  bars!",comment,49626476,14,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"I used almond butter and overripe bananas. I thought these were good as a gluten free option for someone who is avoiding gluten and comes over often. I am a little surprised by the disappointing reviews. Regarding saltiness, it is important to note that Morton kosher salt is used in a lesser amount than Diamond Crystal. I don’t know if that was why some had an issue with the bars being too salty or not. Using Morton, I went with 1.5 tsp of salt. These are a breakfast bar, so they are not super sweet and they really aren’t intended as dessert despite their appearance. I would make them again for sure.",comment,80526461,12,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"I had some overly ripe bananas and was looking for something other than banana bread to make - I got more than halfway through the recipe and then starting reading the comments and boy was I worried. I doubted myself and hastily chopped up some dark chocolate to salvage it. I didn’t need to! I used almond butter and chopped almonds and left out cinnamon. Otherwise I made the recipe word for word and it was great. Even my husband who is a hard sell on healthy things exclaimed how good it was. The things I think really matter - very ripe bananas, rolled oats, and a dry nut butter. It came out with a dense bake like texture and was neither too salty nor too sweet. My almond butter was 100% almonds and almost chalky in texture because I had it upside down in cabinet and I didn’t mix the oil in knowing there was a considerable amount of olive oil in the recipe. I would 100% make this again - the adults loved it and the kid loved it, doesn’t even need the chocolate!",comment,62536138,12,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"I read the reviews and made adjustments to deepen the flavours (reduce salt, replace honey with maple syrup and dark muscovado sugar, use a spice blend of cinnamon/cloves/nutmeg to bring out banana flavour - see Stella Parks banana bread, mixed 50/50 salted almond butter with unsalted tahini for more flavour?, added pulsed oats (quick oats) because I had a wet batter, no surprise with no flour!!). In the end this recipe is deeply problematic, nothing can fix it flavour or texture. JUST TERRIBLE",comment,80889372,11,thinks_recipe_is_flawed_due_to_flavor,4,"2,444",negative,Didn't like recipe due to flavor
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"I used almond butter, cut back on salt because of reviews, 1 tspn, added 1/2 cup almond flour super fine, just curious, and semi sweet chocolate chips. It is a great recipe, easy to make, healthier alternative to a banana muffin. It’s moist, packs a protein punch and great snack to hold you up in between meals :-). Pour batter into 24 little muffins. If you want more calories and sweetness haha throw a crumble on top. Thanks for all the great reviews, super helpful",comment,122403650,11,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,I very rarely leave reviews even though NYT cooking is my go to site.     I made these based on the ingredients and that I am living on a boat in the south pacific and have too many bananas almost all the time.  I was shocked by all the negative reviews.   These are great and good for you and a nice pick me up in the middle of the day.  I cut them into 16 squares and find it is a much better size.   I did cut down on the honey a bit but otherwise - made them as written.    Thank you Sohia,comment,69563328,11,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"I wanted to love these. Everything that goes into them is something I love. The bake seems good, and they smell great. But the taste is… strange, and definitely not good. Disappointing.",comment,62180150,10,thinks_recipe_is_flawed_due_to_flavor,4,"2,444",negative,Didn't like recipe due to flavor
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"I read through the comments just after baking these bars and grew very nervous as I read through reviews remarking on their blandness and saltiness.  I tasted one and they're exactly what I was expecting them to be - a not too sweet, nutty breakfast bar.  I could still taste the nut butter and banana, it all blended really well. I did take into account to reduce the salt (use Morton Kosher not Diamond) and the 15 minute wait time for the eggs to work their magic with the banana.",comment,72143799,9,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"I would bet most people made these without a scale. I measured out all the ingredients following how many g or ml indicated, and it seemed way off from the cup, tbsp, tsp amounts. I followed the recipe exactly and it came out great, full of flavor!",comment,137780654,9,positive_user_made_as_written,4,"2,444",positive,Liked recipe and prepared as written
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"These are not great. Super oily. Lots of honey — there’s got to be a better choice. Was waiting for that ‘fudgey’ texture, but none. Don’t normally use salt but this time I’m looking for it. Two banans is abt 212 g.",comment,87953961,7,thinks_recipe_is_flawed_due_to_flavor,4,"2,444",negative,Didn't like recipe due to flavor
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"I don't know what all the hullabaloo is over this recipe. I made them and they're really good.  They do have a 'fudgy' texture and they are 'satisfying', as described. If you want to cut down on the salt go-ahead, I might do next time but there is nothing overpowering in this recipe and I didn't find them bland at all. It really hit the spot and I will absolutely make it again.",comment,23224156,7,positive_user_made_as_written,4,"2,444",positive,Liked recipe and prepared as written
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,delicious and super filling. you people swapping out the oil are crazy. they have a great texture and sweetness. they taste like a combo of banana bread and salty peanut butter. so perfect for taking to work if trying to avoid packet snack food.,comment,85207433,7,positive_user_made_as_written,4,"2,444",positive,Liked recipe and prepared as written
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"The minute I took it out of the oven, it burst with flavor. The walnuts are crunchy and not overly sweet. It's a keeper and I like that it is loaded with nut protein. I won't tweak or change anything.",comment,44172921,7,positive_user_made_as_written,4,"2,444",positive,Liked recipe and prepared as written
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"I made these and they were tasty, but I made some changes. 

I didn’t see all salt comments before make mine, but luckily I forgot to add the salt to my batter! My peanut butter was plenty salty, so that took care of things. I am guessing the issues with the salt level relate to the type of salt people are using (the author uses Diamond Kosher with is MUCH lighter than other salts), and nut butters vary significantly on saltiness. So, my recommendation is to just use salted peanut butter. I did put Maldon on top. 

I made three other variations that: I complete eliminated the olive oil. It just seemed superfluous to me with all the peanut butter fat. I am guessing it is adding a strong flavor that, as some cooks noted, overwhelmed the peanut butter and banana flavors.  I also used maple syrup (100g) instead of honey and used both cinnamon and ginger.

These aren’t huge changes, but they probably improved the flavor significantly. Texture is great—no meed for the extra fat from the olive oil.",comment,58512539,7,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"I absolutely adore Sohla and have employed the egg-banana method in other recipes. That said, this recipe should be flagged for removal. These were awful and I will not make them again. I’d also say they’re “squidgy” rather than “fudgy.” My preschooler and husband were both displeased, so these became compost.

The finished product was something that maybe you tried from a blogger in the early aughts who doesn’t test recipes but had an idea turn out once and then tried to remember the steps.",comment,79596886,6,thinks_recipe_is_flawed_due_to_technique_or_equipment,4,"2,444",negative,Didn't like recipe due to technique or equipment
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"Terrible recipe.  It tastes like a lightly sweetened, bland, oily, salty mess.  Do not try to adapt the recipe, make something else.",comment,117236870,6,thinks_recipe_is_flawed_due_to_flavor,4,"2,444",negative,Didn't like recipe due to flavor
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"Perhaps it was the ingredients I used or the fact that I like food that is less sweet, but these came out great for me. Here’s what might have done the trick:
• I only have quick oats on hand, so they probably picked up moisture pretty quickly and blended nicer.
• Teddie peanut butter with ground flax seeds. I can see how a lightweight sugary peanut butter would disappear here
• three bananas, so probably an extra quarter or half cup to what’s written
• I don’t measure cinnamon, I eyeball it and go a little heavy.",comment,107038269,6,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"This is the third time I've made this recipe. The first time I put salt in as directed but didn't recognize that my nut butter was also salted so it came out way salty. 

Last two times I've doubled it and used quick cooking oats and a 9 x 13 glass baking dish. It comes out more like a granola bar and it's the perfect cooking time at 35 minutes. 

I've used a mixture of almond and PB, natural and with soybean oil, and it's very forgiving. Add more spices for taste.",comment,62517082,6,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"I’ve made these a few times and I always put a lot of walnuts, and chocolate chips. This time I added pepitas and flax seed meal as well, I’ve used agave instead of honey and it’s great, these are solid, but I always use Celtic sea salt so they aren’t too salty.",comment,97540533,6,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,there’s so much hate for this one that I had to try it out to see for myself. I thought it was good and as described.  Made as written except avocado oil instead of olive oil. Used Diamond crystal salt and the 2 teaspoons were fine. 2 teaspoons each cinnamon and vanilla-how could it possibly be bland? Not sure why there were so many complaints. I used almond butter too.,comment,72352981,6,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"I see a lot of negative comments here, but I actually like the recipe. However, next time I would doctor it up with a lot more ingredients to make it much more of a hearty bar. I’m going to try adding more oats, some seeds, raisins, and maybe some flax. I cut the salt down to 3/4 of the original recipe since the peanut butter is already so salty and it was just fine.",comment,56151278,5,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"I usually love the recipes from the NYT. But this one is  unfortunately terrible, even with chocolate chips.",comment,17147071,4,thinks_recipe_is_flawed_due_to_flavor,4,"2,444",negative,Didn't like recipe due to flavor
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,These are WAY too salty.,comment,62847516,4,thinks_recipe_is_flawed_due_to_flavor,4,"2,444",negative,Didn't like recipe due to flavor
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"Agree with the comments that these are way, way, WAY too salty. And we used unsalted peanut butter. Nest time, we’ll cut the salt as other’s have suggested.",comment,118736627,4,thinks_recipe_is_flawed_due_to_flavor,4,"2,444",negative,Didn't like recipe due to flavor
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"These bars were easy and fun to make. I finally read the comments once they were in the oven and realized I probably shouldn’t have wasted my time. Things I noticed, they tasted a little different than what I expected once they were out and cooled a little. I cut them and put them in the fridge. Had one cold this morning and they were better. I think next time if there is a next time, I will add 1/2 c flour and some chocolate chips. The recipe definitely needs more substance. Also, I had substituted applesauce for the eggs. Next time I will do that and add more to replace the olive oil to not waste my good olive oil in a cakey thing where there’s not even enough to add flavor. Also would skip the honey since mine comes from our bees and is a treat here at our house and I would use brown sugar. So basically, I am making it more of a cake situation and who doesn’t love cake for breakfast!",comment,113213162,4,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,We agree with all of the bland and salty comments.  They went right in the trash bin.  This recipe should be removed.,comment,61728592,3,thinks_recipe_is_flawed_due_to_flavor,4,"2,444",negative,Didn't like recipe due to flavor
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"Made this with very ripe bananas, good quality peanut butter, olive oil, etc and really no flavor! And kind of mushy. I wouldn’t really call them bars.",comment,55181332,3,thinks_recipe_is_flawed_due_to_flavor,4,"2,444",negative,Didn't like recipe due to flavor
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"I'm not an experienced baker so I followed the recipe exactly. All of my ingredients were good. These are awful tasting! Not sure what the problem is, but the recipe went immediately into the recycle bin.",comment,77148981,3,thinks_recipe_is_flawed_due_to_flavor,4,"2,444",negative,Didn't like recipe due to flavor
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"These are excellent! Would be very adaptable. I only used 1/2 tsp of salt in the recipe and eliminated the flaked salt on topping. These bars would be great for winter hike, snow shoe or ski activity.",comment,69483265,3,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"January 15, 2025.  I used 3 peanut oil, and 1 tablespoon safflower oil. Cut too 1/2 t kosher salt (may not even add that much next time), added 1/2 c. sugar and 3 T molassas (no brown sugar but thta would be nice).  I think this is best made night before and served cool!  I will make it again.  Probably change it up each time..maybe add fresh cranberries halved?
I also added a yummy neufatchal cream cheese/yogurt/milk/vanilla frosting I found on the 'net.  Family ate it!",comment,66952650,3,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"Unsuccessful for me, too-- trying to figure out why, giving Sohla a little benefit of the doubt. Wouldn't the KIND of PB have a huge bearing on texture and taste? The fat level of PB varies widely, doesn't it? And if you are using shelf-stable PB, would stabilizers and emulsifiers influence results? I am surprised the recipe does not advise about what KIND of peanut butter to use.",comment,30115322,3,question,4,"2,444",neutral,Commenter asking a question
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,I made this spontaneously cause I didn’t know what to eat for breakfast. Indeed they tasted a little bland. But with some jam or yoghurt added they were fine. I didn’t use so much sweetener and less salt. And they were a little dry in the end but nice sort of banana bread vibe.,comment,164420519,3,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"Love Sohla El-Waylly's recipes but something terrible happened here. I note the recipe is ""updated"" Jan 17, 2024. Sad to say the entire product had to be trashed. The only good thing is the beautiful picture.",comment,73293452,3,maybe_not_about_the_recipe,4,"2,444",neutral,Off-topic
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"My husband and I really enjoyed these! Not sure what the less satisfied bakers did. I used a little less olive oil than what the recipe calls for - about 4 tbsp instead of 6 - but otherwise followed it to the letter. I wonder if maybe folks were expecting something with the sweetness and texture like a cake, but this recipe is intended to be for breakfast bars! So yes, they are fudgier and not quite as sweet as a cake or bread. They are tasty and satisfying!",comment,65304459,3,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"I was very happy with the taste and texture. I loved the peanut butter/banana flavor combo. I reduced the olive oil to 5T (and will try to get away with 4T next time). I also cut back the honey to 4T as my peanut butter already contained sugar. I used raw honey. I used 1/2 tsp of fine salt, not a full teaspoon, and only one tsp of cinnamon because I find cinnamon can overpower everything.  Definitely will make these again and enjoy more experimenting.",comment,72740789,3,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
31,Sohla El-Waylly,https://cooking.nytimes.com/recipes/1023798-banana-nut-breakfast-bars,Banana Nut Breakfast Bars Recipe,"Well I thought these were lovely! Made sure I used overripe bananas. The only sub I made was Bobs Redmill vegan egg replacer to sub the eggs, and still found the flavor to be the perfect light sweetness for breakfast. I used 1.5 tsp of an off brand salt (are people complaining about saltiness following the Diamond Crystal recc?) and didn’t add the top salt. Maybe this recipe just isn’t for those who prefer a traditionally sweet breakfast, but it’s a great grab and go option for me!",comment,68594685,3,positive_user_describing_changes,4,"2,444",positive,Liked recipe but made changes
