index,author,url,recipeTitle,commentBody,commentType,userID,commentRecommendations,ai_guess,recipeScore,numberOfRatings,sentiment,readable_ai_guess
30,Vaughn Vreeland,https://cooking.nytimes.com/recipes/1025868-chewy-brownie-cookies,Chewy Brownie Cookies Recipe,the hardest part of this recipe is getting the batter off my forehead after licking the bowl clean. BEST COOKIE EVER.,comment,98099363,1198,positive_user_made_as_written,5,"3,331",positive,Liked recipe and prepared as written
1,Tanya Sichynsky,https://cooking.nytimes.com/recipes/1024483-basque-cheesecake,Basque Cheesecake Recipe,"Parchment paper tip: WET the parchment paper, wring it out, blot it dry. It will now be malleable and can easily be molded to fit your pan. No need to cut several pieces or use multiple layers.",comment,52707491,1189,maybe_not_about_the_recipe,5,"2,936",neutral,Off-topic
15,Priya Krishna,https://cooking.nytimes.com/recipes/1020728-homemade-hamburger-helper,Homemade Hamburger Helper Recipe,"Why couldn’t you just cook the bacon first? There’s no need for 1/4 c of oil if you use the FIVE STRIPS of bacon and drippings to cook the onions and garlic, and then the ground beef. I cannot see throwing away added oil when you have the bacon drippings?!",comment,79860102,1160,thinks_recipe_is_flawed_due_to_technique_or_equipment,4,"9,957",negative,Didn't like recipe due to technique or equipment
33,Vaughn Vreeland,https://cooking.nytimes.com/recipes/1024782-mexican-hot-chocolate-cookies,Mexican Hot Chocolate Cookies Recipe,"Holiday cookie baking pals, please note the 3 teaspoons of cinnamon in the recipe are *divided* - 2 teaspoons for the cookie dough, and 1 teaspoon for the cinnamon sugar rolling mixture. I’m not sure why the NYT Cooking house style doesn’t always indicate dividing within their lists of ingredients, but I wouldn’t want anyone feeling Scrooge-y over cinnamon confusion!",comment,77090522,1145,thinks_recipe_is_flawed_due_to_technique_or_equipment,5,"4,594",negative,Didn't like recipe due to technique or equipment
32,Kenji López-Alt,https://cooking.nytimes.com/recipes/1021931-extra-creamy-scrambled-eggs,Extra-Creamy Scrambled Eggs Recipe,"Tried this technique, and the result was as advertised — beautiful scrambled eggs. And it’s not complicated or fussy. 

I find myself wishing this website could screen out comments from people who didn’t actually try the recipes.",comment,154170578,1131,positive_user_made_as_written,4,"8,218",positive,Liked recipe and prepared as written
26,Genevieve Ko,https://cooking.nytimes.com/recipes/1026551-spicy-creamy-weeknight-bolognese,"Spicy, Creamy Weeknight Bolognese Recipe","I believe every Italian American Cook has a version of this in their repertoire. As the family cook, being that I was a teacher and got home an hour and a half earlier than my wife, I would make a very similar sauce: ground beef browned in the pot, caramelized the onions and a carrot, if I had one sitting around, open up a can of Cento crushed tomatoes, empty it with a little bit of water. The kids would come home, absolutely ravenous from their after school activities and devour it, and if we were lucky, with a big dollop of ricotta cheese and Parmesan on top. It was an absolute lifesaver, highly recommended for working families. I’m going to try the red curry paste, it sounds delicious.",comment,66809247,1109,positive_user_describing_changes,5,"5,822",positive,Liked recipe but made changes
4,Emily Weinstein,https://cooking.nytimes.com/recipes/1016753-corn-risotto,Corn Risotto Recipe,"From an old Bob Appetite recipe, puree about a third of the corn kernels in a blender with a little of the stock before adding it to the risotto. It makes a wonderful creamy risotto. No need to add cream.",comment,40763371,1098,positive_user_describing_changes,5,"3,276",positive,Liked recipe but made changes
25,Sam Sifton,https://cooking.nytimes.com/recipes/9558-takeout-style-sesame-noodles,Takeout-Style Sesame Noodles Recipe,"This is tasty, but note that it's not 1 lb dried noodles - the recipe says fresh or frozen, but those are hard to find where I am, so just a note for those of us working from dry. I used 1 lb dried noodles and wound up with enough noodles to feed an army.",comment,61989487,1091,thinks_ingredients_hard_to_find,5,"12,461",negative,Thought ingredients were hard to find
14,Alexa Weibel,https://cooking.nytimes.com/recipes/1025844-golden-diners-tuna-melt,Golden Diner’s Tuna Melt Recipe,"I love the idea of melting the cheese and grilling the bread before putting the tuna in the sandwich. I usually make open face tuna melts and broil them, but then the tuna warms up. 
Honestly, I don’t understand why people have to vent their food preferences in a commentary on a specific recipe. Just use your favorite mayonnaise, mustard, bread or whatever and stop complaining about the recipe.",comment,42321240,1090,user_responding_to_other_user,5,"1,959",neutral,Commenter responding to other commenter
40,Melissa Clark,https://cooking.nytimes.com/recipes/1026645-lazy-daisy-cake,Lazy Daisy Cake Recipe,"This was the cake recipe 8th graders learned how to bake in Home Economics in the late 1960's. It was delicious. Then, we learned how to sew an apron!",comment,91297843,1059,maybe_not_about_the_recipe,5,"1,817",neutral,Off-topic
19,Priya Krishna,https://cooking.nytimes.com/recipes/1023785-magnolia-bakerys-banana-pudding,Magnolia Bakery’s Banana Pudding Recipe,I worked at Magnolia Bakery over 20 years ago. We just made the vanilla pudding mix according to the instructions on the box (i.e. with whole milk). Not sure about this whole sweetened condensed milk with water thing. Sounds overly sweet.,comment,63490262,1056,thinks_recipe_is_flawed_due_to_flavor,4,"4,983",negative,Didn't like recipe due to flavor
32,Eric Kim,https://cooking.nytimes.com/recipes/1026790-crispy-chicken-with-lime-butter,Crispy Chicken With Lime Butter Recipe,"This is absolutely lovely. One note: I learned from the incomparable Jacque Pepin to cook the thighs skin side down in a HOT non-stick skillet but with NO fat or oil at all and it works brilliantly and avoids the oil splatter some have mentioned. Just leave the heat on high for about 3-5 minutes, then turn it down to low-med and cover the skillet for about 20 minutes. It always comes out perfectly with gorgeous, crispy skin. You can still follow the rest of the recipe as written.",comment,58783773,1027,positive_user_describing_changes,5,"3,432",positive,Liked recipe but made changes
33,Vaughn Vreeland,https://cooking.nytimes.com/recipes/1024782-mexican-hot-chocolate-cookies,Mexican Hot Chocolate Cookies Recipe,"Better assembly approach: portion out the just-mixed dough and form it around the frozen marshmallows. Bake directly from the freezer, adding 1-2 minutes to the baking time. Easier, simpler, & better shaped cookie. 

As others said, the cold dough is frustrating to work. It cracks, and if you don't seal the cracks over the marshmallows, the cookie unravels and becomes a blob shape (instead of roughly circular) and the marshmallows end up on top as they bake.",comment,23386099,1024,positive_user_describing_changes,5,"4,594",positive,Liked recipe but made changes
3,Emily Weinstein,https://cooking.nytimes.com/recipes/1017724-cheesy-hasselback-potato-gratin,Cheesy Potato Gratin Recipe ,"I've read reference here to soaking the potatoes in water before making the dish- as a shortcut or ""timesaver"" I suppose- even from a food editor at the Times.  Big mistake. Any of these gratin Dauphinois kind of potato dishes (sliced potatoes baked in cream) need the natural starch of the potato mixed with the cream to thicken it, not to mention the flavor of the potato. Soaking the sliced potatoes washes starch & flavor away and reduces the quality of the finished dish.",comment,75912800,1022,thinks_recipe_is_flawed_due_to_technique_or_equipment,5,"10,804",negative,Didn't like recipe due to technique or equipment
11,Sam Sifton,https://cooking.nytimes.com/recipes/1020993-tofu-and-green-beans-with-chile-crisp,Tofu and Green Beans With Chile Crisp Recipe,"I've been using jars and jars of Trader Joe's ""Chili Onion Crunch"" that I now realize is a knockoff of the chile-crisp described here. There's nothing better on eggs, tofu, shrimp, rice....",comment,35298047,1020,maybe_not_about_the_recipe,5,"6,966",neutral,Off-topic
8,Lisa Donovan,https://cooking.nytimes.com/recipes/1026766-french-lentil-salad,French Lentil Salad Recipe,If the dressing is added to warm lentils the flavor will permeate them more effectively.,comment,47519902,998,positive_user_describing_changes,5,"3,836",positive,Liked recipe but made changes
5,Genevieve Ko,https://cooking.nytimes.com/recipes/1027696-silken-tofu-miso-dressing,Silken Tofu-Miso Dressing Recipe,"Three cups is a lot of dressing, particularly considering it can only last in the fridge for three days.  How many households do you know of that will go through the equivalent of one and a half standard bottles of salad dressing in three days?  I'd have to scale down to about 1/6 or less of what's here to make this usable for my home.",comment,5708194,971,thinks_recipe_is_flawed_due_to_technique_or_equipment,5,611,negative,Didn't like recipe due to technique or equipment
19,Alexa Weibel,https://cooking.nytimes.com/recipes/1025325-creamy-spicy-tomato-beans-and-greens,"Creamy, Spicy Tomato Beans and Greens  Recipe","This is simple and amazing!  My husband thinks it should be renamed “Marry Me Beans.”

My own substitutions - chopped tomatoes instead of sundried and half and half instead of cream. The lemon in the arugula is such a great counterpoint to the richness of the sauce.  And leftovers were fantastic - it smelled like our favorite Italian restaurant on the Upper West Side.",comment,33506102,949,positive_user_describing_changes,5,"12,771",positive,Liked recipe but made changes
3,Alexa Weibel,https://cooking.nytimes.com/recipes/1027001-crunchy-queso-wrap,Crunchy Queso Wrap Recipe,"Oh dear oh dear oh dear, this is upside down. Do the cold stuff first (lettuce/pico/sour cream/guacamole etc), THEN the tostada, then the hot queso/protein. Get your little gap piece of flour tortilla (about the size of a pint glass opening, you can cut it from a flour soft taco tortilla), then fold the edges over. Sear seam-sized down with the hot ingredients closest to the hot pan. This way the cold ingredients stay cold!",comment,272467196,937,thinks_recipe_is_flawed_due_to_technique_or_equipment,5,"2,386",negative,Didn't like recipe due to technique or equipment
26,Julia Moskin,https://cooking.nytimes.com/recipes/1021628-cacio-e-pepe-cheese-puffs,Cacio e Pepe Cheese Puffs Recipe,"I may be wrong, but this dough seems to be a pate a choux - so, if you don't have a food processor, try adding the eggs by hand with a wooden spatula or with an electric hand mixer. If by hand, vigorously mix in the eggs one at a time, waiting until each is fully absorbed into the batter before adding the next. When you scoop up a bit of the dough and let it drop back into the bowl, it should create a ""v"" shape off the edge of the spatula. Adding cheese after this point should be fine :)",comment,130796119,928,thinks_recipe_is_flawed_due_to_technique_or_equipment,4,"3,347",negative,Didn't like recipe due to technique or equipment
9,Alexa Weibel,https://cooking.nytimes.com/recipes/1026270-roasted-broccoli-and-whipped-tofu-with-chile-crisp-crunch,Roasted Broccoli and Whipped Tofu With Chile Crisp Crunch Recipe,"This was amazingly good, and made for great leftovers as well.  It was tasty straight from the fridge.

For the cashew butter, I made my own - I put about 1 1/2 cups of roasted salted cashews in the food processor and pulverized them into a powder.  Then with the motor running I added a teaspoon or two of oil, and it pretty much immediately turned from cashew crumbs to cashew butter after adding the oil.  From there, I added the silken tofu, checked the salt levels and adjusted.  Super easy!",comment,100090052,924,positive_user_describing_changes,5,"1,988",positive,Liked recipe but made changes
36,Sam Sifton,https://cooking.nytimes.com/recipes/1020005-speedy-fish-chowder,Speedy Fish Chowder Recipe,"Really out of my comfort zone to just “make it up” LOL, but this was delicious. Made enough for two hungry people on a really cold night.
2 slices bacon
Medium onion
10 baby red potatoes
2 carrots
Kosher salt and black pepper
Smoked paprika (which I think made a HUGE difference)
1 C frozen corn
4 C fish stock
.5 C white wine
.25 C heavy cream
8 oz cod",comment,75009120,868,positive_user_describing_changes,4,"5,678",positive,Liked recipe but made changes
19,Priya Krishna,https://cooking.nytimes.com/recipes/1023785-magnolia-bakerys-banana-pudding,Magnolia Bakery’s Banana Pudding Recipe,"Here are the cookies that start with a yellow cake mix! :)
1 brick of cream cheese
1 stick of unsalted butter
1 egg
1 tsp vanilla
1 yellow cake mix 
Powdered sugar

Preheat to 325
In a stand mixer with the paddle, cream the butter and cream cheese until smooth and fluffy. Add the egg and vanilla and mix to combine. Add the cake mix and mix until just combined. Form the dough into 1” balls and roll in the sugar. Place on a baking sheet. Bake for 10-12 minutes. They should be gooey and not brown.",comment,77345777,854,maybe_not_about_the_recipe,4,"4,983",neutral,Off-topic
25,Sam Sifton,https://cooking.nytimes.com/recipes/9558-takeout-style-sesame-noodles,Takeout-Style Sesame Noodles Recipe,"-It goes on picnics too. Guests are offer condiments shredded duck or chicken, tofu, cucumber, sweet red pepper, hot pepper, scallion, jicama, and so on. Keep them all about the same size with shredding or julienne. Letting guests compose their own plate accommodates herbivores and carnivores.<br/>-Make 50% more sauce.<br/>-Use 1 lb fresh noodles.  Less of dried.",comment,35150977,847,positive_user_describing_changes,5,"12,461",positive,Liked recipe but made changes
18,Sam Sifton,https://cooking.nytimes.com/recipes/1020583-pork-chops-in-lemon-caper-sauce,Pork Chops in Lemon-Caper Sauce Recipe,"Searing aggressively for about  1-1/2 to 2 minutes per side, and finishing cooking in the sauce until an internal temperature of 143-145°F is reached is definitely the way to go. Don't go by time; use temperature to determine when cooked through. The interior should be pink and juicy, not grey. Use an accurate, instant-read thermometer for consistent results every time. Clocks are for telling time. Thermometers are for telling when food is cooked properly.",comment,500243,841,thinks_recipe_is_flawed_due_to_cooking_time,5,"8,011",negative,Thought the cooking times were wrong
13,Sam Sifton,https://cooking.nytimes.com/recipes/1020916-tater-tot-casserole,Tater Tot Casserole Recipe,"This is unduly complicated in its effort to avoid using the proper ingredients:  the ""Lutheran binders"", aka undiluted Cream of Mushroom and Cream of Chicken soups.  Also, there is no need to layer the meat and soup -- just mix it all together, add a layer of cheese, top with Tater Tots, and bake at 450 for 30 minutes.  Top with another layer of cheese and stick it back in the oven for a few minutes until the cheese melts.  I made three pans yesterday for a lunch today after church!",comment,67600501,822,positive_user_describing_changes,4,"3,289",positive,Liked recipe but made changes
36,Priya Krishna,https://cooking.nytimes.com/recipes/1020139-garlic-ginger-chicken-breasts-with-cilantro-and-mint,Garlic-Ginger Chicken Breasts With Cilantro and Mint Recipe,"Dear NYT cooking Eds, recipe sounds delicious. One request: can you please advocate a different marination technique, one that doesn't require adding yet another chicken-juice soiled, never-recycled zip plastic bag to our trash? Couldn't the chicken be tightly wrapped in parchment 'en papillote' and left to marinade in the fridge in a bowl? Or, simply marinated in a small bowl and covered snugly with a cut-out parchment blanket?",comment,60172023,817,thinks_recipe_is_flawed_due_to_technique_or_equipment,4,"3,298",negative,Didn't like recipe due to technique or equipment
8,Lisa Donovan,https://cooking.nytimes.com/recipes/1026766-french-lentil-salad,French Lentil Salad Recipe,Shortcut: use Trader Joe’s precooked lentils! They are delicious!,comment,49732171,807,positive_user_describing_changes,5,"3,836",positive,Liked recipe but made changes
3,Sam Sifton,https://cooking.nytimes.com/recipes/1023313-bulgogi-style-tofu,Bulgogi-Style Tofu Recipe,"Here’s the proportions that I used, which fits my preferred flavor palate-
1/4 cup soy sauce
2 tbsp gochujang
2 tbsp brown sugar
1 tbsp canola oil
1/2 tsp sesame oil
1 clove of garlic
1 inch ginger
Sesame seeds sprinkled in",comment,85229857,805,positive_user_describing_changes,4,"3,703",positive,Liked recipe but made changes
40,Melissa Clark,https://cooking.nytimes.com/recipes/1026645-lazy-daisy-cake,Lazy Daisy Cake Recipe,"Oh, my goodness!  Memory lane!  My mother used to bake this for my birthday!  One year when no one was looking I scraped off and ate the entire icing!",comment,79940637,799,maybe_not_about_the_recipe,5,"1,817",neutral,Off-topic
15,Priya Krishna,https://cooking.nytimes.com/recipes/1020728-homemade-hamburger-helper,Homemade Hamburger Helper Recipe,"I used 1/4 cup of mild buffalo wing sauce (Noble Made) and subbed a head of steamed cauliflower cut to 1/2 inch florets instead of the macaroni. Leave out most of the broth (used about a TBSP), combine the cream, hot sauce, cheeses and broth, then mix in the already steamed florets. Makes an amazing lower carb option.",comment,60226596,784,positive_user_describing_changes,4,"9,957",positive,Liked recipe but made changes
30,Vaughn Vreeland,https://cooking.nytimes.com/recipes/1025868-chewy-brownie-cookies,Chewy Brownie Cookies Recipe,"No need to buy expensive (maybe not-so-fresh) espresso powder, just use your leftover coffee grounds instead! Spread grounds out on a cookie sheet and dry out in oven at 170° for approx. 2.5 hours (or until they feel ""crunchy""). Use a coffee grinder to grind into a fine powder and voilà! Keeps for a couple months.",comment,59711957,777,positive_user_describing_changes,5,"3,331",positive,Liked recipe but made changes
4,Emily Weinstein,https://cooking.nytimes.com/recipes/1016753-corn-risotto,Corn Risotto Recipe,"Great summer dinner! Lobsters were on sale, so I bought two. After they were cooked and I removed the meat I included the shells when I made the corn stock. I chopped the lobster meat into chunks and added it at the end just before the whipped cream. I also added a bit of fresh tarragon. We have tomatoes in the garden, so I served the risotto with a simple tomato salad. Fresh tomatoes, corn and lobster: a perfect summer combination!",comment,55040430,773,positive_user_describing_changes,5,"3,276",positive,Liked recipe but made changes
36,Sam Sifton,https://cooking.nytimes.com/recipes/1020005-speedy-fish-chowder,Speedy Fish Chowder Recipe,Don't cut the raw fish into chunks. Immerse the entire fillets in the liquid; they'll break up naturally as soon as they're cooked through.,comment,40955663,768,thinks_recipe_is_flawed_due_to_technique_or_equipment,4,"5,678",negative,Didn't like recipe due to technique or equipment
